book_id,title,authors,average_rating,text
8503,Buddenbrooks: The Decline of a Family,"Thomas Mann, John E. Woods, T.J. Reed",4.13,"Buddenbrooks: The Decline of a Family by Thomas Mann, John E. Woods, T.J. Reed"
8504,Uncle Vanya,Anton Chekhov,3.84,Uncle Vanya by Anton Chekhov
8505,The Christmas Wedding,"James Patterson, Richard DiLallo",3.32,"The Christmas Wedding by James Patterson, Richard DiLallo"
8506,"The Lost Years (The Lost Years of Merlin, #1)",T.A. Barron,3.97,"The Lost Years (The Lost Years of Merlin, #1) by T.A. Barron"
8507,"Storm Glass (Glass, #1)",Maria V. Snyder,3.95,"Storm Glass (Glass, #1) by Maria V. Snyder"
8508,"The Sea, the Sea","Iris Murdoch, Mary Kinzie",3.9,"The Sea, the Sea by Iris Murdoch, Mary Kinzie"
8509,"Eden (Providence, #3)",Jamie McGuire,4.17,"Eden (Providence, #3) by Jamie McGuire"
8510,"Among the Enemy (Shadow Children, #6)",Margaret Peterson Haddix,4.16,"Among the Enemy (Shadow Children, #6) by Margaret Peterson Haddix"
8511,"Incendiary (The Premonition, #4)",Amy A. Bartol,4.43,"Incendiary (The Premonition, #4) by Amy A. Bartol"
8512,Battlefield Earth: A Saga of the Year 3000,L. Ron Hubbard,3.49,Battlefield Earth: A Saga of the Year 3000 by L. Ron Hubbard
8513,Financial Peace Revisited,Dave Ramsey,4.31,Financial Peace Revisited by Dave Ramsey
8514,I'll Be Seeing You,Mary Higgins Clark,3.79,I'll Be Seeing You by Mary Higgins Clark
8515,This Time Together: Laughter and Reflection,Carol Burnett,4.05,This Time Together: Laughter and Reflection by Carol Burnett
8516,My Year of Meats,Ruth Ozeki,3.93,My Year of Meats by Ruth Ozeki
8517,Fledgling,Octavia E. Butler,3.9,Fledgling by Octavia E. Butler
8518,"At Peace (The 'Burg, #2)",Kristen Ashley,4.49,"At Peace (The 'Burg, #2) by Kristen Ashley"
8519,The House of God,"Samuel Shem, John Updike",3.95,"The House of God by Samuel Shem, John Updike"
8520,Last Train to Istanbul,"Ayşe Kulin, John W. Baker",3.81,"Last Train to Istanbul by Ayşe Kulin, John W. Baker"
8521,Echo,Pam Muñoz Ryan,4.36,Echo by Pam Muñoz Ryan
8522,Wreck This Journal,Keri Smith,4.19,Wreck This Journal by Keri Smith
8523,The Gulag Archipelago 1918-1956,"Aleksandr Solzhenitsyn, Edward E. Ericson Jr.",4.15,"The Gulag Archipelago 1918-1956 by Aleksandr Solzhenitsyn, Edward E. Ericson Jr."
8524,Seven Years in Tibet,Heinrich Harrer,4.05,Seven Years in Tibet by Heinrich Harrer
8525,Commencement ,J. Courtney Sullivan,3.36,Commencement  by J. Courtney Sullivan
8526,"The Bar Code Tattoo (Bar Code, #1)",Suzanne Weyn,3.55,"The Bar Code Tattoo (Bar Code, #1) by Suzanne Weyn"
8527,"MacRieve (Immortals After Dark, #14)",Kresley Cole,4.3,"MacRieve (Immortals After Dark, #14) by Kresley Cole"
8528,Oogy: The Dog Only a Family Could Love,Larry Levin,4.04,Oogy: The Dog Only a Family Could Love by Larry Levin
8529,"American Tabloid (Underworld USA, #1)",James Ellroy,4.21,"American Tabloid (Underworld USA, #1) by James Ellroy"
8530,"The Fallen and Leviathan (The Fallen, #1-2)",Thomas E. Sniegoski,3.74,"The Fallen and Leviathan (The Fallen, #1-2) by Thomas E. Sniegoski"
8531,"The Renegades of Pern (Pern, #10)",Anne McCaffrey,3.84,"The Renegades of Pern (Pern, #10) by Anne McCaffrey"
8532,Baltasar and Blimunda,"José Saramago, Giovanni Pontiero",3.9,"Baltasar and Blimunda by José Saramago, Giovanni Pontiero"
8533,The Cake Bible,"Rose Levy Beranbaum, Maria Guarnaschelli, Vincent Lee, Manuela Paul, Dean G. Bornstein",4.2,"The Cake Bible by Rose Levy Beranbaum, Maria Guarnaschelli, Vincent Lee, Manuela Paul, Dean G. Bornstein"
8534,"Serafina and the Black Cloak (Serafina, #1)",Robert  Beatty,3.9,"Serafina and the Black Cloak (Serafina, #1) by Robert  Beatty"
8535,A New Hope  (Star Wars: Novelizations #4),"Alan Dean Foster, George Lucas",4.07,"A New Hope  (Star Wars: Novelizations #4) by Alan Dean Foster, George Lucas"
8536,Summer House,Nancy Thayer,3.91,Summer House by Nancy Thayer
8537,Almost French: Love and a New Life in Paris,Sarah Turnbull,3.68,Almost French: Love and a New Life in Paris by Sarah Turnbull
8538,Stupeur et tremblements,Amélie Nothomb,3.72,Stupeur et tremblements by Amélie Nothomb
8539,Pandora / Vittorio the Vampire (New Tales of the Vampires),Anne Rice,4.03,Pandora / Vittorio the Vampire (New Tales of the Vampires) by Anne Rice
8540,"Summer and the City (The Carrie Diaries, #2)",Candace Bushnell,3.63,"Summer and the City (The Carrie Diaries, #2) by Candace Bushnell"
8541,"The Stone Monkey (Lincoln Rhyme, #4)",Jeffery Deaver,3.94,"The Stone Monkey (Lincoln Rhyme, #4) by Jeffery Deaver"
8542,"Origin in Death (In Death, #21)",J.D. Robb,4.34,"Origin in Death (In Death, #21) by J.D. Robb"
8543,"The First Part Last (Heaven, #2)",Angela Johnson,3.96,"The First Part Last (Heaven, #2) by Angela Johnson"
8544,The Invisible Gorilla: And Other Ways Our Intuitions Deceive Us,"Christopher Chabris, Daniel Simons",3.88,"The Invisible Gorilla: And Other Ways Our Intuitions Deceive Us by Christopher Chabris, Daniel Simons"
8545,"Prior Bad Acts (Kovac and Liska, #3)",Tami Hoag,4.07,"Prior Bad Acts (Kovac and Liska, #3) by Tami Hoag"
8546,"Firestar's Quest (Warriors Super Edition, #1)",Erin Hunter,4.32,"Firestar's Quest (Warriors Super Edition, #1) by Erin Hunter"
8547,A Fraction of the Whole,Steve Toltz,4.06,A Fraction of the Whole by Steve Toltz
8548,This is Not My Hat,Jon Klassen,4.23,This is Not My Hat by Jon Klassen
8549,I Will Teach You To Be Rich,Ramit Sethi,4.04,I Will Teach You To Be Rich by Ramit Sethi
8550,"Radiant Angel (John Corey, #7)",Nelson DeMille,3.84,"Radiant Angel (John Corey, #7) by Nelson DeMille"
8551,"The Queen's Poisoner (Kingfountain, #1)",Jeff Wheeler,4.07,"The Queen's Poisoner (Kingfountain, #1) by Jeff Wheeler"
8552,"Rejoice (Redemption, #4)","Karen Kingsbury, Gary Smalley",4.45,"Rejoice (Redemption, #4) by Karen Kingsbury, Gary Smalley"
8553,Physics of the Future: How Science Will Shape Human Destiny and Our Daily Lives by the Year 2100,Michio Kaku,3.98,Physics of the Future: How Science Will Shape Human Destiny and Our Daily Lives by the Year 2100 by Michio Kaku
8554,"The Naturals (The Naturals, #1)",Jennifer Lynn Barnes,4.16,"The Naturals (The Naturals, #1) by Jennifer Lynn Barnes"
8555,"Tintin in Tibet (Tintin, #20)","Hergé, Leslie Lonsdale-Cooper, Michael Turner",4.2,"Tintin in Tibet (Tintin, #20) by Hergé, Leslie Lonsdale-Cooper, Michael Turner"
8556,"Firewall (Wallander, #8)","Henning Mankell, Ebba Segerberg",3.95,"Firewall (Wallander, #8) by Henning Mankell, Ebba Segerberg"
8557,"Tales From the Hood (The Sisters Grimm, #6)","Michael Buckley, Peter Ferguson",4.29,"Tales From the Hood (The Sisters Grimm, #6) by Michael Buckley, Peter Ferguson"
8558,"Mutiny on the Bounty (The Bounty Trilogy, #1)","Charles Bernard Nordhoff, James Norman Hall",3.97,"Mutiny on the Bounty (The Bounty Trilogy, #1) by Charles Bernard Nordhoff, James Norman Hall"
8559,"Love Hina, Vol. 01",Ken Akamatsu,3.73,"Love Hina, Vol. 01 by Ken Akamatsu"
8560,What the Bleep Do We Know!?: Discovering the Endless Possibilities for Altering Your Everyday Reality,"William Arntz, Betsy Chasse, Mark Vicente",4.25,"What the Bleep Do We Know!?: Discovering the Endless Possibilities for Altering Your Everyday Reality by William Arntz, Betsy Chasse, Mark Vicente"
8561,"The Wretched of Muirwood (Legends of Muirwood, #1)",Jeff Wheeler,3.97,"The Wretched of Muirwood (Legends of Muirwood, #1) by Jeff Wheeler"
8562,"Gentle Rogue (Malory-Anderson Family, #3)",Johanna Lindsey,4.23,"Gentle Rogue (Malory-Anderson Family, #3) by Johanna Lindsey"
8563,"The Shepherd's Crown (Discworld, #41; Tiffany Aching, #5)",Terry Pratchett,4.34,"The Shepherd's Crown (Discworld, #41; Tiffany Aching, #5) by Terry Pratchett"
8564,Mary Barton,"Elizabeth Gaskell, Shirley Foster",3.7,"Mary Barton by Elizabeth Gaskell, Shirley Foster"
8565,Nostromo,Joseph Conrad,3.81,Nostromo by Joseph Conrad
8566,The Plum Tree,Ellen Marie Wiseman,4.02,The Plum Tree by Ellen Marie Wiseman
8567,"Death Note, Vol. 7: Zero (Death Note, #7)","Tsugumi Ohba, Takeshi Obata",4.41,"Death Note, Vol. 7: Zero (Death Note, #7) by Tsugumi Ohba, Takeshi Obata"
8568,"The Crown Conspiracy (The Riyria Revelations, #1)",Michael J. Sullivan,4.15,"The Crown Conspiracy (The Riyria Revelations, #1) by Michael J. Sullivan"
8569,"Styxx (Dark-Hunter, #22)",Sherrilyn Kenyon,4.58,"Styxx (Dark-Hunter, #22) by Sherrilyn Kenyon"
8570,Eugénie Grandet,"Honoré de Balzac, Sylvia Raphael, Christopher Prendergast",3.79,"Eugénie Grandet by Honoré de Balzac, Sylvia Raphael, Christopher Prendergast"
8571,Essentials of Classic Italian Cooking,"Marcella Hazan, Karin Kretschmann",4.26,"Essentials of Classic Italian Cooking by Marcella Hazan, Karin Kretschmann"
8572,Silence of the Grave (Inspector Erlendur #4),"Arnaldur Indriðason, Bernard Scudder",3.94,"Silence of the Grave (Inspector Erlendur #4) by Arnaldur Indriðason, Bernard Scudder"
8573,The Catastrophic History of You and Me,Jess Rothenberg,4.04,The Catastrophic History of You and Me by Jess Rothenberg
8574,"Girl, Stolen (Girl, Stolen #1)",April Henry,3.99,"Girl, Stolen (Girl, Stolen #1) by April Henry"
8575,"Leven Thumps and the Eyes of the Want (Leven Thumps, #3)",Obert Skye,3.97,"Leven Thumps and the Eyes of the Want (Leven Thumps, #3) by Obert Skye"
8576,Killing Reagan: The Violent Assault That Changed a Presidency,"Bill O'Reilly, Martin Dugard",4.08,"Killing Reagan: The Violent Assault That Changed a Presidency by Bill O'Reilly, Martin Dugard"
8577,The Girl Who Was on Fire: Your Favorite Authors on Suzanne Collins' Hunger Games Trilogy,"Leah Wilson, Jennifer Lynn Barnes, Mary Borsellino, Sarah Rees Brennan, Terri  Clark, Bree Despain, Adrienne Kress, Sarah Darer Littman, Cara Lockwood, Elizabeth M. Rees, Carrie Ryan, Ned Vizzini, Lili Wilkinson, Blythe Woolston",4.28,"The Girl Who Was on Fire: Your Favorite Authors on Suzanne Collins' Hunger Games Trilogy by Leah Wilson, Jennifer Lynn Barnes, Mary Borsellino, Sarah Rees Brennan, Terri  Clark, Bree Despain, Adrienne Kress, Sarah Darer Littman, Cara Lockwood, Elizabeth M. Rees, Carrie Ryan, Ned Vizzini, Lili Wilkinson, Blythe Woolston"
8578,A Bargain for Frances,"Russell Hoban, Lillian Hoban",4.25,"A Bargain for Frances by Russell Hoban, Lillian Hoban"
8579,"Calculated in Death (In Death, #36)",J.D. Robb,4.23,"Calculated in Death (In Death, #36) by J.D. Robb"
8580,The Argonauts,Maggie Nelson,3.99,The Argonauts by Maggie Nelson
8581,Gonzo: The Life of Hunter S. Thompson,"Jann S. Wenner, Corey Seymour",4.07,"Gonzo: The Life of Hunter S. Thompson by Jann S. Wenner, Corey Seymour"
8582,The Last Painting of Sara de Vos,Dominic Smith,3.83,The Last Painting of Sara de Vos by Dominic Smith
8583,The Sister,Louise Jensen,3.77,The Sister by Louise Jensen
8584,"Kiss of Frost (Mythos Academy, #2)",Jennifer Estep,4.05,"Kiss of Frost (Mythos Academy, #2) by Jennifer Estep"
8585,Duck On A Bike,David Shannon,4.06,Duck On A Bike by David Shannon
8586,The Soldier's Wife,Margaret Leroy,3.88,The Soldier's Wife by Margaret Leroy
8587,"The Shadow Throne (The Ascendance Trilogy, #3)",Jennifer A. Nielsen,4.23,"The Shadow Throne (The Ascendance Trilogy, #3) by Jennifer A. Nielsen"
8588,"City of Glass (The New York Trilogy, #1)",Paul Auster,3.81,"City of Glass (The New York Trilogy, #1) by Paul Auster"
8589,Memórias Póstumas de Brás Cubas,Machado de Assis,4.23,Memórias Póstumas de Brás Cubas by Machado de Assis
8590,"This Body of Death (Inspector Lynley, #16)",Elizabeth  George,4.01,"This Body of Death (Inspector Lynley, #16) by Elizabeth  George"
8591,"Emily Climbs (Emily, #2)",L.M. Montgomery,4.14,"Emily Climbs (Emily, #2) by L.M. Montgomery"
8592,"Kushiel's Mercy (Imriel's Trilogy, #3)",Jacqueline Carey,4.3,"Kushiel's Mercy (Imriel's Trilogy, #3) by Jacqueline Carey"
8593,How to Read Literature Like a Professor: A Lively and Entertaining Guide to Reading Between the Lines,Thomas C. Foster,3.63,How to Read Literature Like a Professor: A Lively and Entertaining Guide to Reading Between the Lines by Thomas C. Foster
8594,"Shadows in Flight (Ender's Shadow, #5)",Orson Scott Card,3.76,"Shadows in Flight (Ender's Shadow, #5) by Orson Scott Card"
8595,"Burn for Me (Hidden Legacy, #1)",Ilona Andrews,4.34,"Burn for Me (Hidden Legacy, #1) by Ilona Andrews"
8596,"Chasing Darkness (Elvis Cole, #12)",Robert Crais,4.18,"Chasing Darkness (Elvis Cole, #12) by Robert Crais"
8597,"ttyl (Internet Girls, #1)",Lauren Myracle,3.46,"ttyl (Internet Girls, #1) by Lauren Myracle"
8598,If Chins Could Kill: Confessions of a B-Movie Actor,Bruce Campbell,3.99,If Chins Could Kill: Confessions of a B-Movie Actor by Bruce Campbell
8599,"Vampire Knight, Vol. 4 (Vampire Knight, #4)","Matsuri Hino, Tomo Kimura",4.31,"Vampire Knight, Vol. 4 (Vampire Knight, #4) by Matsuri Hino, Tomo Kimura"
8600,Train Dreams,"Denis Johnson, Bettina Abarbanell",3.89,"Train Dreams by Denis Johnson, Bettina Abarbanell"
8601,The Art of Thinking Clearly,Rolf Dobelli,3.79,The Art of Thinking Clearly by Rolf Dobelli
8602,Mouse Paint,Ellen Stoll Walsh,4.15,Mouse Paint by Ellen Stoll Walsh
8603,"Accidentally on Purpose (Accidentally on Purpose, #1)",L.D. Davis,3.94,"Accidentally on Purpose (Accidentally on Purpose, #1) by L.D. Davis"
8604,Edvard Munch: 1863-1944 (Basic Art),Ulrich Bischoff,4.07,Edvard Munch: 1863-1944 (Basic Art) by Ulrich Bischoff
8605,Art in Theory 1900 - 2000: An Anthology of Changing Ideas,"Charles Harrison, Paul Wood",3.94,"Art in Theory 1900 - 2000: An Anthology of Changing Ideas by Charles Harrison, Paul Wood"
8606,Press Here,"Hervé Tullet, Christopher Franceschelli",4.44,"Press Here by Hervé Tullet, Christopher Franceschelli"
8607,"The Killing (Cherub, #4)",Robert Muchamore,4.12,"The Killing (Cherub, #4) by Robert Muchamore"
8608,Darkest Fear (Myron Bolitar #7),Harlan Coben,4.03,Darkest Fear (Myron Bolitar #7) by Harlan Coben
8609,The Lady of Shalott,"Alfred Tennyson, Charles Keeping",4.17,"The Lady of Shalott by Alfred Tennyson, Charles Keeping"
8610,"Revenge of the Wannabes (The Clique, #3)",Lisi Harrison,3.76,"Revenge of the Wannabes (The Clique, #3) by Lisi Harrison"
8611,On the Genealogy of Morals,"Friedrich Nietzsche, Douglas Smith",4.1,"On the Genealogy of Morals by Friedrich Nietzsche, Douglas Smith"
8612,Hellblazer: Original Sins,"Jamie Delano, John Ridgway, Alfredo Alcalá",4.1,"Hellblazer: Original Sins by Jamie Delano, John Ridgway, Alfredo Alcalá"
8613,Happy Accidents: A Memoir,"Jane Lynch, Lisa Dickey",3.69,"Happy Accidents: A Memoir by Jane Lynch, Lisa Dickey"
8614,"Dawn of Wonder (The Wakening, #1)",Jonathan Renshaw,4.36,"Dawn of Wonder (The Wakening, #1) by Jonathan Renshaw"
8615,"Celebrity in Death (In Death, #34)",J.D. Robb,4.28,"Celebrity in Death (In Death, #34) by J.D. Robb"
8616,أقوم قيلا,سلطان موسى الموسى,3.99,أقوم قيلا by سلطان موسى الموسى
8617,"The 13½ Lives of Captain Bluebear (Zamonia, #1)","Walter Moers, John Brownjohn",4.2,"The 13½ Lives of Captain Bluebear (Zamonia, #1) by Walter Moers, John Brownjohn"
8618,The Wives of Henry VIII,Antonia Fraser,4.15,The Wives of Henry VIII by Antonia Fraser
8619,Every Thing on It,Shel Silverstein,4.39,Every Thing on It by Shel Silverstein
8620,The Snowman,Raymond Briggs,4.28,The Snowman by Raymond Briggs
8621,"Nash (Marked Men, #4)",Jay Crownover,4.21,"Nash (Marked Men, #4) by Jay Crownover"
8622,"Just One Drop (The Grey Wolves, #3)",Quinn Loftis,4.48,"Just One Drop (The Grey Wolves, #3) by Quinn Loftis"
8623,Billions & Billions: Thoughts on Life and Death at the Brink of the Millennium,"Carl Sagan, Ann Druyan",4.26,"Billions & Billions: Thoughts on Life and Death at the Brink of the Millennium by Carl Sagan, Ann Druyan"
8624,"Rough Country (Virgil Flowers, #3)",John Sandford,4.15,"Rough Country (Virgil Flowers, #3) by John Sandford"
8625,Rabbit Redux (Rabbit Angstrom #2),John Updike,3.79,Rabbit Redux (Rabbit Angstrom #2) by John Updike
8626,Lemony Snicket: The Unauthorized Autobiography (A Series of Unfortunate Events companion),Lemony Snicket,3.72,Lemony Snicket: The Unauthorized Autobiography (A Series of Unfortunate Events companion) by Lemony Snicket
8627,"Ross Poldark (Poldark, #1)",Winston Graham,4.11,"Ross Poldark (Poldark, #1) by Winston Graham"
8628,"Orphan X (Orphan X, #1)",Gregg Hurwitz,4.08,"Orphan X (Orphan X, #1) by Gregg Hurwitz"
8629,"The Look of Love (San Francisco Sullivans, #1; The Sullivans, #1)",Bella Andre,3.87,"The Look of Love (San Francisco Sullivans, #1; The Sullivans, #1) by Bella Andre"
8630,Blockade Billy,Stephen King,3.4,Blockade Billy by Stephen King
8631,The Matlock Paper,Robert Ludlum,3.86,The Matlock Paper by Robert Ludlum
8632,Breakfast with Buddha,Roland Merullo,3.82,Breakfast with Buddha by Roland Merullo
8633,The Twelve Caesars,"Suetonius, Michael Grant, Robert Graves",4.05,"The Twelve Caesars by Suetonius, Michael Grant, Robert Graves"
8634,حوجن [Ḥawjan],"Ibraheem Abbas, إبراهيم عباس, Yasser Bahjatt",3.75,"حوجن [Ḥawjan] by Ibraheem Abbas, إبراهيم عباس, Yasser Bahjatt"
8635,"Sharpe's Rifles (Sharpe, #6)",Bernard Cornwell,4.21,"Sharpe's Rifles (Sharpe, #6) by Bernard Cornwell"
8636,"Vector Prime (Star Wars: The New Jedi Order, #1)",R.A. Salvatore,3.79,"Vector Prime (Star Wars: The New Jedi Order, #1) by R.A. Salvatore"
8637,"Touching Darkness (Midnighters, #2)",Scott Westerfeld,3.89,"Touching Darkness (Midnighters, #2) by Scott Westerfeld"
8638,"Revenge of the Spellmans (The Spellmans, #3)",Lisa Lutz,4.14,"Revenge of the Spellmans (The Spellmans, #3) by Lisa Lutz"
8639,Detroit: An American Autopsy,Charlie LeDuff,3.95,Detroit: An American Autopsy by Charlie LeDuff
8640,"Gaudy Night (Lord Peter Wimsey, #12)",Dorothy L. Sayers,4.26,"Gaudy Night (Lord Peter Wimsey, #12) by Dorothy L. Sayers"
8641,"Kings Rising (Captive Prince, #3)",C.S. Pacat,4.5,"Kings Rising (Captive Prince, #3) by C.S. Pacat"
8642,"Rival (Fall Away, #2)","Penelope Douglas, Abby Craden, Nelson Hobbs",4.16,"Rival (Fall Away, #2) by Penelope Douglas, Abby Craden, Nelson Hobbs"
8643,"Mortal Engines (The Hungry City Chronicles, #1)",Philip Reeve,3.98,"Mortal Engines (The Hungry City Chronicles, #1) by Philip Reeve"
8644,Private London (Private #4),"James Patterson, Mark Pearson",3.75,"Private London (Private #4) by James Patterson, Mark Pearson"
8645,"Blood Cross (Jane Yellowrock, #2)",Faith Hunter,4.13,"Blood Cross (Jane Yellowrock, #2) by Faith Hunter"
8646,"Spying in High Heels (High Heels, #1)",Gemma Halliday,3.67,"Spying in High Heels (High Heels, #1) by Gemma Halliday"
8647,"The Lady in the Lake (Philip Marlowe, #4)",Raymond Chandler,4.07,"The Lady in the Lake (Philip Marlowe, #4) by Raymond Chandler"
8648,I Love You Through and Through,"Bernadette Rossetti-Shustak, Caroline Jayne Church",4.39,"I Love You Through and Through by Bernadette Rossetti-Shustak, Caroline Jayne Church"
8649,"Crash & Burn (Tessa Leoni, #3)",Lisa Gardner,4.0,"Crash & Burn (Tessa Leoni, #3) by Lisa Gardner"
8650,"Justice, Volume 1","Jim Krueger, Alex Ross, Doug Braithwaite",4.14,"Justice, Volume 1 by Jim Krueger, Alex Ross, Doug Braithwaite"
8651,"River of Blue Fire (Otherland, #2)",Tad Williams,4.0,"River of Blue Fire (Otherland, #2) by Tad Williams"
8652,"The Wind Singer (Wind on Fire, #1)","William Nicholson, Peter Sís",3.84,"The Wind Singer (Wind on Fire, #1) by William Nicholson, Peter Sís"
8653,The End of Mr. Y,Scarlett Thomas,3.79,The End of Mr. Y by Scarlett Thomas
